model_name,optimizer_name,epoch,train_loss,train_acc,test_loss,test_acc,epoch_train_time,epoch_test_time
Dense_MNIST,adam,1,0.8793765902519226,0.8445000052452087,0.7303610444068909,0.887499988079071,5.424993276596069,0.292985200881958
Dense_MNIST,adam,2,0.8219606876373291,0.8661666512489319,0.7486026287078857,0.8888999819755554,4.633618116378784,0.3205239772796631
Dense_MNIST,adam,3,0.8164364695549011,0.868316650390625,0.7536025643348694,0.8870000243186951,4.755250930786133,0.3144266605377197
Dense_MNIST,adam,4,0.8115609288215637,0.8715166449546814,0.7588385939598083,0.8877000212669373,4.6909706592559814,0.318314790725708
Dense_MNIST,adam,5,0.8090730905532837,0.8722000122070312,0.7536703944206238,0.8899999856948853,4.7065818309783936,0.32811641693115234
Dense_MNIST,adam,6,0.8050156235694885,0.8727166652679443,0.7544353604316711,0.8889999985694885,4.704034328460693,0.3457496166229248
Dense_MNIST,adam,7,0.8043431639671326,0.8733166456222534,0.7558649778366089,0.8899000287055969,4.678137540817261,0.31241512298583984
Dense_MNIST,adam,8,0.8038362860679626,0.8732166886329651,0.7579655647277832,0.8894000053405762,4.613030910491943,0.3154408931732178
Dense_MNIST,adam,9,0.8024063110351562,0.8732333183288574,0.7560542225837708,0.8884999752044678,4.591746807098389,0.31499290466308594
Dense_MNIST,adam,10,0.8032580018043518,0.8738333582878113,0.7547498345375061,0.8898000121116638,4.668231010437012,0.3110780715942383
Dense_MNIST,adamax,1,0.8762046694755554,0.8468999862670898,0.744339644908905,0.8833000063896179,5.382890701293945,0.32112836837768555
Dense_MNIST,adamax,2,0.8239054083824158,0.865066647529602,0.7531156539916992,0.8853999972343445,4.732059955596924,0.3275439739227295
Dense_MNIST,adamax,3,0.8151156902313232,0.8687833547592163,0.752092182636261,0.8862000107765198,4.7837042808532715,0.32407164573669434
Dense_MNIST,adamax,4,0.8099409341812134,0.8717833161354065,0.7551858425140381,0.8885999917984009,4.9343225955963135,0.331378698348999
Dense_MNIST,adamax,5,0.8075692653656006,0.8711666464805603,0.7558158040046692,0.8889999985694885,4.91233229637146,0.34520387649536133
Dense_MNIST,adamax,6,0.8068011999130249,0.8725333213806152,0.7540155053138733,0.8889999985694885,4.781423330307007,0.31667447090148926
Dense_MNIST,adamax,7,0.8061433434486389,0.8736333250999451,0.7574219703674316,0.8895000219345093,4.799374103546143,0.3214397430419922
Dense_MNIST,adamax,8,0.804383397102356,0.8734166622161865,0.7547523379325867,0.8906000256538391,4.774177074432373,0.31571149826049805
Dense_MNIST,adamax,9,0.8028964400291443,0.8735499978065491,0.754065990447998,0.8891000151634216,4.425286531448364,0.31368327140808105
Dense_MNIST,adamax,10,0.8037424683570862,0.8718833327293396,0.7554870843887329,0.891700029373169,4.535301208496094,0.3228483200073242
Dense_MNIST,adadelta,1,0.8757901191711426,0.8454166650772095,0.7284649610519409,0.8830999732017517,5.4693992137908936,0.629828691482544
Dense_MNIST,adadelta,2,0.8235898017883301,0.8648666739463806,0.7438938617706299,0.8870000243186951,5.162540435791016,0.3249318599700928
Dense_MNIST,adadelta,3,0.8146840929985046,0.867816686630249,0.7552051544189453,0.886900007724762,4.740466117858887,0.3284332752227783
Dense_MNIST,adadelta,4,0.8101229667663574,0.8701000213623047,0.7559464573860168,0.888700008392334,4.87274956703186,0.32069873809814453
Dense_MNIST,adadelta,5,0.8082484006881714,0.8716166615486145,0.7583060264587402,0.888700008392334,4.872777938842773,0.3226642608642578
Dense_MNIST,adadelta,6,0.8077009320259094,0.87131667137146,0.754855215549469,0.8895000219345093,4.700073480606079,0.3246450424194336
Dense_MNIST,adadelta,7,0.8053977489471436,0.8719333410263062,0.7544692754745483,0.8894000053405762,4.707792043685913,0.32570338249206543
Dense_MNIST,adadelta,8,0.8023104667663574,0.8739666938781738,0.7546820044517517,0.888700008392334,4.871684789657593,0.3466055393218994
Dense_MNIST,adadelta,9,0.8046590089797974,0.8715000152587891,0.7547454833984375,0.8891000151634216,4.895068883895874,0.3229529857635498
Dense_MNIST,adadelta,10,0.8035935759544373,0.8727666735649109,0.753219723701477,0.8877000212669373,5.119052886962891,0.33273863792419434
